player_id,full_name,team_name,position,gw_id,goals_scored,assists,clean_sheets,goals_conceded,expected_goals,expected_assists,expected_goals_conceded,total_points,season
210,Tyrick Mitchell,Chelsea,Defender,4,0,1,0,2,0.04,0.66,1.23,4,2024_2025
211,Daniel Muñoz,Chelsea,Defender,4,0,0,0,2,0.15,0.02,1.22,1,2024_2025
217,Abdoulaye Doucouré,Crystal Palace,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
218,Norberto Bercique Gomes Betuncal,Crystal Palace,Forward,4,0,0,0,0,0.0,0.0,0.31,1,2024_2025
219,Jarrad Branthwaite,Crystal Palace,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
220,Dominic Calvert-Lewin,Crystal Palace,Forward,4,1,0,0,3,0.76,0.0,2.12,6,2024_2025
221,Séamus Coleman,Crystal Palace,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
222,Idrissa Gueye,Crystal Palace,Midfielder,4,0,0,0,2,0.0,0.0,1.4,2,2024_2025
223,James Garner,Crystal Palace,Midfielder,4,0,0,0,3,0.0,0.05,1.75,2,2024_2025
224,Jack Harrison,Crystal Palace,Midfielder,4,0,0,0,2,0.0,0.05,1.4,2,2024_2025
226,Tim Iroegbunam,Crystal Palace,Midfielder,4,0,0,0,3,0.0,0.0,1.81,1,2024_2025
228,Michael Keane,Crystal Palace,Defender,4,0,0,0,3,0.02,0.0,2.12,1,2024_2025
230,Dwight McNeil,Crystal Palace,Midfielder,4,1,1,0,3,0.02,0.87,2.12,12,2024_2025
231,Vitalii Mykolenko,Crystal Palace,Defender,4,0,0,0,0,0.0,0.0,0.37,1,2024_2025
232,Iliman Ndiaye,Crystal Palace,Forward,4,0,0,0,3,0.0,0.01,1.81,1,2024_2025
233,Amadou Onana,Aston Villa,Midfielder,4,0,0,0,2,0.0,0.03,0.67,1,2024_2025
235,Jordan Pickford,Crystal Palace,Goalkeeper,4,0,0,0,3,0.0,0.01,2.12,2,2024_2025
238,Ashley Young,Crystal Palace,Defender,4,0,0,0,3,0.0,0.01,2.12,0,2024_2025
239,Adama Traoré,Everton,Midfielder,4,0,0,0,1,0.56,0.02,0.76,2,2024_2025
240,Andreas Hoelgebaum Pereira,Everton,Midfielder,4,0,0,1,0,0.21,0.03,0.44,3,2024_2025
241,Calvin Bassey,Everton,Defender,4,0,0,0,1,0.08,0.0,0.76,2,2024_2025
243,Tom Cairney,Everton,Midfielder,4,0,0,0,1,0.0,0.13,0.33,1,2024_2025
247,Alex Iwobi,Everton,Midfielder,4,0,0,1,0,0.04,0.39,0.42,3,2024_2025
248,Bernd Leno,Everton,Goalkeeper,4,0,0,0,1,0.0,0.0,0.76,2,2024_2025
249,Saša Lukić,Everton,Midfielder,4,0,0,1,0,0.0,0.0,0.42,2,2024_2025
252,Raúl Jiménez,Everton,Forward,4,1,0,1,0,0.26,0.04,0.42,9,2024_2025
255,Antonee Robinson,Everton,Defender,4,0,0,0,1,0.0,0.18,0.76,2,2024_2025
257,Kenny Tete,Everton,Defender,4,0,0,0,1,0.09,0.02,0.76,2,2024_2025
259,Harry Wilson,Everton,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
262,Nathan Broadhead,Fulham,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
263,Cameron Burgess,Fulham,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
265,Conor Chaplin,Fulham,Midfielder,4,0,0,0,0,0.0,0.0,0.25,1,2024_2025
267,Leif Davis,Fulham,Defender,4,0,0,1,0,0.02,0.15,1.66,6,2024_2025
268,Liam Delap,Fulham,Forward,4,0,0,0,0,0.21,0.0,1.22,1,2024_2025
270,Jacob Greaves,Fulham,Defender,4,0,0,1,0,0.0,0.0,1.66,6,2024_2025
272,George Hirst,Fulham,Forward,4,0,0,0,0,0.0,0.0,0.44,1,2024_2025
274,Omari Giraud-Hutchinson,Fulham,Midfielder,4,0,0,1,0,0.04,0.0,1.41,2,2024_2025
275,Ben Johnson,Fulham,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
277,Massimo Luongo,Fulham,Midfielder,4,0,0,0,0,0.0,0.0,0.25,1,2024_2025
278,Sam Morsy,Fulham,Midfielder,4,0,0,1,0,0.0,0.14,1.41,2,2024_2025
281,Jack Taylor,Fulham,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
282,Axel Tuanzebe,Fulham,Defender,4,0,0,1,0,0.0,0.0,1.66,6,2024_2025
283,Christian Walton,Fulham,Goalkeeper,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
285,Boubakary Soumaré,Leeds,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
288,Conor Coady,Leeds,Defender,4,0,0,0,1,0.0,0.0,0.99,0,2024_2025
289,Patson Daka,Leeds,Forward,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
291,Wout Faes,Leeds,Defender,4,0,0,0,2,0.0,0.0,2.55,1,2024_2025
295,James Justin,Leeds,Defender,4,0,0,0,2,0.05,0.0,2.55,1,2024_2025
296,Victor Kristiansen,Leeds,Defender,4,0,0,0,2,0.0,0.05,2.55,1,2024_2025
299,Kasey McAteer,Leeds,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
300,Wilfred Ndidi,Leeds,Midfielder,4,0,2,0,1,0.0,0.79,1.52,8,2024_2025
301,Caleb Okoli,Leeds,Defender,4,0,0,0,2,0.02,0.0,2.55,1,2024_2025
302,Ricardo Barbosa Pereira,Leeds,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
304,Jakub Stolarczyk,Leeds,Goalkeeper,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
305,Luke Thomas,Leeds,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
306,Jamie Vardy,Leeds,Forward,4,1,0,0,2,0.64,0.05,2.55,8,2024_2025
310,Alisson Ramses Becker,Liverpool,Goalkeeper,4,0,0,0,1,0.0,0.0,0.44,2,2024_2025
311,Trent Alexander-Arnold,Liverpool,Defender,4,0,0,0,1,0.02,0.33,0.44,1,2024_2025
313,Conor Bradley,Liverpool,Defender,4,0,0,0,1,0.0,0.01,0.3,1,2024_2025
316,Darwin Núñez Ribeiro,Liverpool,Forward,4,0,0,0,1,0.0,0.0,0.3,1,2024_2025
317,Diogo Teixeira da Silva,Liverpool,Midfielder,4,0,0,0,0,0.3,0.0,0.14,1,2024_2025
319,Harvey Elliott,Liverpool,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
320,Endo Wataru,Liverpool,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
321,Cody Gakpo,Liverpool,Forward,4,0,0,0,1,0.0,0.0,0.3,1,2024_2025
323,Ryan Gravenberch,Liverpool,Midfielder,4,0,0,0,1,0.04,0.05,0.44,1,2024_2025
324,Curtis Jones,Liverpool,Midfielder,4,0,0,0,0,0.0,0.01,0.2,1,2024_2025
326,Ibrahima Konaté,Liverpool,Defender,4,0,0,0,1,0.0,0.02,0.25,2,2024_2025
327,Luis Díaz,Liverpool,Midfielder,4,0,0,1,0,0.11,0.03,0.14,3,2024_2025
328,Mohamed Salah,Liverpool,Midfielder,4,0,0,0,1,0.13,0.13,0.44,2,2024_2025
329,Alexis Mac Allister,Liverpool,Midfielder,4,0,0,0,0,0.06,0.6,0.14,1,2024_2025
333,Jarell Quansah,Liverpool,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
335,Andrew Robertson,Liverpool,Defender,4,0,0,0,1,0.0,0.09,0.25,1,2024_2025
336,Dominik Szoboszlai,Liverpool,Midfielder,4,0,0,0,1,0.16,0.08,0.44,1,2024_2025
337,Konstantinos Tsimikas,Liverpool,Defender,4,0,0,0,0,0.0,0.0,0.2,1,2024_2025
338,Sepp van den Berg,Bournemouth,Defender,4,0,0,0,2,0.0,0.0,2.17,1,2024_2025
339,Virgil van Dijk,Liverpool,Defender,4,0,0,0,1,0.14,0.02,0.44,2,2024_2025
340,Manuel Akanji,Man City,Defender,4,0,0,0,1,0.0,0.07,0.96,2,2024_2025
342,Bernardo Veiga de Carvalho e Silva,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.04,1,2024_2025
343,Oscar Bobb,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
345,Kevin De Bruyne,Man City,Midfielder,4,0,0,0,1,0.06,0.56,0.96,2,2024_2025
346,Jérémy Doku,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
347,Ederson Santana de Moraes,Man City,Goalkeeper,4,0,1,0,1,0.0,0.01,0.96,7,2024_2025
348,Phil Foden,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
349,Jack Grealish,Man City,Midfielder,4,0,0,0,1,0.15,0.15,0.92,2,2024_2025
350,Joško Gvardiol,Man City,Defender,4,0,0,0,0,0.0,0.14,0.04,1,2024_2025
351,Erling Haaland,Man City,Forward,4,2,0,0,1,1.1,0.01,0.96,13,2024_2025
354,Mateo Kovačić,Man City,Midfielder,4,0,0,0,1,0.0,0.04,0.92,0,2024_2025
355,Rico Lewis,Man City,Defender,4,0,0,0,1,0.0,0.02,0.92,1,2024_2025
356,Matheus Luiz Nunes,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.0,1,2024_2025
357,James McAtee,Man City,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
360,Rodrigo 'Rodri' Hernandez,Man City,Midfielder,4,0,0,0,0,0.0,0.08,0.04,1,2024_2025
361,Rúben Gato Alves Dias,Man City,Defender,4,0,0,0,0,0.0,0.0,0.04,1,2024_2025
364,Amad Diallo,Man Utd,Midfielder,4,0,1,1,0,0.02,0.36,1.12,6,2024_2025
366,Bruno Borges Fernandes,Man Utd,Midfielder,4,0,1,1,0,0.22,0.35,1.12,5,2024_2025
367,Altay Bayindir,Man Utd,Goalkeeper,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
368,Carlos Henrique Casimiro,Man Utd,Midfielder,4,0,0,0,0,0.0,0.05,0.0,1,2024_2025
369,Diogo Dalot Teixeira,Man Utd,Defender,4,0,1,1,0,0.0,0.48,1.12,11,2024_2025
370,Christian Eriksen,Man Utd,Midfielder,4,0,0,1,0,0.0,0.35,1.12,2,2024_2025
371,Jonny Evans,Man Utd,Defender,4,0,0,0,0,0.0,0.0,0.0,1,2024_2025
372,Alejandro Garnacho,Man Utd,Midfielder,4,1,0,0,0,0.31,0.04,0.0,6,2024_2025
375,Rasmus Højlund,Man Utd,Forward,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
376,Victor Lindelöf,Man Utd,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
377,Harry Maguire,Man Utd,Defender,4,0,0,0,0,0.0,0.01,0.0,0,2024_2025
378,Kobbie Mainoo,Man Utd,Midfielder,4,0,0,1,0,0.05,0.13,1.12,2,2024_2025
382,Mason Mount,Man Utd,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
383,André Onana,Man Utd,Goalkeeper,4,0,0,1,0,0.0,0.0,1.12,13,2024_2025
386,Jadon Sancho,Brighton,Midfielder,4,0,1,0,0,0.0,0.14,0.48,3,2024_2025
387,Luke Shaw,Man Utd,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
388,Aaron Wan-Bissaka,West Ham,Defender,4,0,0,0,1,0.0,0.03,1.54,2,2024_2025
392,Harvey Barnes,Newcastle,Midfielder,4,1,0,0,0,0.17,0.2,0.37,8,2024_2025
393,Sven Botman,Newcastle,Defender,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
394,Bruno Guimarães Rodriguez Moura,Newcastle,Midfielder,4,0,1,0,1,0.03,0.04,0.87,7,2024_2025
395,Dan Burn,Newcastle,Defender,4,0,0,0,1,0.05,0.02,0.99,1,2024_2025
398,Anthony Gordon,Newcastle,Midfielder,4,0,0,0,1,0.18,0.18,0.99,2,2024_2025
401,Alexander Isak,Newcastle,Forward,4,0,0,0,1,0.06,0.16,0.63,1,2024_2025
402,Jacob Murphy,Newcastle,Midfielder,4,0,0,0,1,0.1,0.19,0.99,1,2024_2025
409,Tino Livramento,Newcastle,Defender,4,0,0,0,1,0.0,0.0,0.84,2,2024_2025
410,Sean Longstaff,Newcastle,Midfielder,4,0,0,0,1,0.0,0.01,0.63,1,2024_2025
411,Lewis Miley,Newcastle,Midfielder,4,0,0,0,0,0.0,0.0,0.0,0,2024_2025
